user_id,gender,country,interests,ctr,saves,positive_topic,negative_topic
6500,0,1,"[99, 90, 4, 17, 96, 63, 74]",0.121,8,63,80
6500,0,1,"[99, 90, 4, 17, 96, 63, 74]",0.121,8,17,74
6500,0,1,"[99, 90, 4, 17, 96, 63, 74]",0.121,8,96,66
6500,0,1,"[99, 90, 4, 17, 96, 63, 74]",0.121,8,4,77
6500,0,1,"[99, 90, 4, 17, 96, 63, 74]",0.121,8,99,6
6501,1,4,"[23, 17, 50, 71, 39, 66, 96]",0.036,77,50,2
6501,1,4,"[23, 17, 50, 71, 39, 66, 96]",0.036,77,96,21
6501,1,4,"[23, 17, 50, 71, 39, 66, 96]",0.036,77,66,75
6501,1,4,"[23, 17, 50, 71, 39, 66, 96]",0.036,77,39,33
6501,1,4,"[23, 17, 50, 71, 39, 66, 96]",0.036,77,71,43
6502,0,3,"[86, 50]",0.166,62,86,24
6502,0,3,"[86, 50]",0.166,62,50,85
6503,1,4,"[1, 16, 97, 13, 59]",0.123,73,97,50
6503,1,4,"[1, 16, 97, 13, 59]",0.123,73,59,71
6503,1,4,"[1, 16, 97, 13, 59]",0.123,73,1,36
6503,1,4,"[1, 16, 97, 13, 59]",0.123,73,13,88
6503,1,4,"[1, 16, 97, 13, 59]",0.123,73,16,32
6504,0,2,"[17, 82, 9, 71, 40, 0, 57, 83, 10, 81]",0.413,70,57,27
6504,0,2,"[17, 82, 9, 71, 40, 0, 57, 83, 10, 81]",0.413,70,82,55
6504,0,2,"[17, 82, 9, 71, 40, 0, 57, 83, 10, 81]",0.413,70,10,87
6504,0,2,"[17, 82, 9, 71, 40, 0, 57, 83, 10, 81]",0.413,70,0,40
6504,0,2,"[17, 82, 9, 71, 40, 0, 57, 83, 10, 81]",0.413,70,71,84
6505,0,0,"[86, 91, 71, 13, 68, 0, 52]",0.187,32,68,22
6505,0,0,"[86, 91, 71, 13, 68, 0, 52]",0.187,32,71,6
6505,0,0,"[86, 91, 71, 13, 68, 0, 52]",0.187,32,0,11
6505,0,0,"[86, 91, 71, 13, 68, 0, 52]",0.187,32,13,26
6505,0,0,"[86, 91, 71, 13, 68, 0, 52]",0.187,32,52,63
6506,0,4,"[49, 99, 67, 23]",0.175,10,99,4
6506,0,4,"[49, 99, 67, 23]",0.175,10,67,74
6506,0,4,"[49, 99, 67, 23]",0.175,10,49,58
6506,0,4,"[49, 99, 67, 23]",0.175,10,23,7
6507,1,1,"[6, 85, 33, 19]",0.332,43,33,59
6507,1,1,"[6, 85, 33, 19]",0.332,43,6,88
6507,1,1,"[6, 85, 33, 19]",0.332,43,85,70
6507,1,1,"[6, 85, 33, 19]",0.332,43,19,25
6508,0,2,[88],0.02,29,88,14
6509,0,3,"[62, 30, 50, 6, 27, 90, 10]",0.467,5,30,68
6509,0,3,"[62, 30, 50, 6, 27, 90, 10]",0.467,5,6,39
6509,0,3,"[62, 30, 50, 6, 27, 90, 10]",0.467,5,10,89
6509,0,3,"[62, 30, 50, 6, 27, 90, 10]",0.467,5,27,36
6509,0,3,"[62, 30, 50, 6, 27, 90, 10]",0.467,5,50,97
6510,1,4,"[7, 60, 91, 33, 79, 66, 58]",0.45,100,7,11
6510,1,4,"[7, 60, 91, 33, 79, 66, 58]",0.45,100,66,70
6510,1,4,"[7, 60, 91, 33, 79, 66, 58]",0.45,100,60,29
6510,1,4,"[7, 60, 91, 33, 79, 66, 58]",0.45,100,58,25
6510,1,4,"[7, 60, 91, 33, 79, 66, 58]",0.45,100,33,81
6511,0,2,[65],0.122,40,65,50
6512,1,2,"[59, 72, 22, 56, 31, 84, 61, 53, 44]",0.156,25,22,29
6512,1,2,"[59, 72, 22, 56, 31, 84, 61, 53, 44]",0.156,25,59,51
6512,1,2,"[59, 72, 22, 56, 31, 84, 61, 53, 44]",0.156,25,84,78
6512,1,2,"[59, 72, 22, 56, 31, 84, 61, 53, 44]",0.156,25,44,27
6512,1,2,"[59, 72, 22, 56, 31, 84, 61, 53, 44]",0.156,25,53,26
6513,0,0,"[46, 42, 41, 87, 59, 6]",0.485,94,6,84
6513,0,0,"[46, 42, 41, 87, 59, 6]",0.485,94,87,49
6513,0,0,"[46, 42, 41, 87, 59, 6]",0.485,94,46,57
6513,0,0,"[46, 42, 41, 87, 59, 6]",0.485,94,41,39
6513,0,0,"[46, 42, 41, 87, 59, 6]",0.485,94,59,50
6514,0,4,"[38, 91]",0.342,1,38,53
6514,0,4,"[38, 91]",0.342,1,91,49
6515,1,3,"[95, 54]",0.229,43,95,1
6515,1,3,"[95, 54]",0.229,43,54,72
6516,1,1,"[28, 72, 47, 4, 2, 90, 97]",0.338,42,47,82
6516,1,1,"[28, 72, 47, 4, 2, 90, 97]",0.338,42,97,84
6516,1,1,"[28, 72, 47, 4, 2, 90, 97]",0.338,42,4,74
6516,1,1,"[28, 72, 47, 4, 2, 90, 97]",0.338,42,28,36
6516,1,1,"[28, 72, 47, 4, 2, 90, 97]",0.338,42,72,56
6517,1,0,"[40, 0, 42, 86, 28, 50, 91, 31, 60, 75]",0.098,98,86,92
6517,1,0,"[40, 0, 42, 86, 28, 50, 91, 31, 60, 75]",0.098,98,40,58
6517,1,0,"[40, 0, 42, 86, 28, 50, 91, 31, 60, 75]",0.098,98,75,77
6517,1,0,"[40, 0, 42, 86, 28, 50, 91, 31, 60, 75]",0.098,98,28,60
6517,1,0,"[40, 0, 42, 86, 28, 50, 91, 31, 60, 75]",0.098,98,31,33
6518,0,0,"[55, 36, 34, 66, 82, 74, 77, 52, 5]",0.261,5,36,45
6518,0,0,"[55, 36, 34, 66, 82, 74, 77, 52, 5]",0.261,5,34,74
6518,0,0,"[55, 36, 34, 66, 82, 74, 77, 52, 5]",0.261,5,82,18
6518,0,0,"[55, 36, 34, 66, 82, 74, 77, 52, 5]",0.261,5,66,53
6518,0,0,"[55, 36, 34, 66, 82, 74, 77, 52, 5]",0.261,5,5,30
6519,0,3,"[29, 85, 86, 58, 8]",0.496,12,8,1
6519,0,3,"[29, 85, 86, 58, 8]",0.496,12,86,36
6519,0,3,"[29, 85, 86, 58, 8]",0.496,12,85,57
6519,0,3,"[29, 85, 86, 58, 8]",0.496,12,58,53
6519,0,3,"[29, 85, 86, 58, 8]",0.496,12,29,64
6520,0,2,"[96, 22, 59, 13, 33, 16, 69, 39]",0.392,14,22,28
6520,0,2,"[96, 22, 59, 13, 33, 16, 69, 39]",0.392,14,96,67
6520,0,2,"[96, 22, 59, 13, 33, 16, 69, 39]",0.392,14,16,35
6520,0,2,"[96, 22, 59, 13, 33, 16, 69, 39]",0.392,14,13,61
6520,0,2,"[96, 22, 59, 13, 33, 16, 69, 39]",0.392,14,69,25
6521,0,0,[57],0.364,14,57,20
6522,1,3,"[97, 60, 24, 98]",0.417,69,60,27
6522,1,3,"[97, 60, 24, 98]",0.417,69,98,69
6522,1,3,"[97, 60, 24, 98]",0.417,69,24,68
6522,1,3,"[97, 60, 24, 98]",0.417,69,97,38
6523,1,0,"[38, 27, 54, 15, 8, 37]",0.286,10,54,18
6523,1,0,"[38, 27, 54, 15, 8, 37]",0.286,10,15,76
6523,1,0,"[38, 27, 54, 15, 8, 37]",0.286,10,37,85
6523,1,0,"[38, 27, 54, 15, 8, 37]",0.286,10,27,48
6523,1,0,"[38, 27, 54, 15, 8, 37]",0.286,10,8,92
6524,0,1,"[50, 9, 93]",0.427,72,9,64
6524,0,1,"[50, 9, 93]",0.427,72,93,47
6524,0,1,"[50, 9, 93]",0.427,72,50,60
6525,1,4,"[45, 80, 31, 37, 68]",0.064,67,37,50
6525,1,4,"[45, 80, 31, 37, 68]",0.064,67,31,42
6525,1,4,"[45, 80, 31, 37, 68]",0.064,67,45,52
6525,1,4,"[45, 80, 31, 37, 68]",0.064,67,68,86
6525,1,4,"[45, 80, 31, 37, 68]",0.064,67,80,22
6526,1,3,"[77, 38]",0.319,66,77,24
6526,1,3,"[77, 38]",0.319,66,38,75
6527,0,2,"[56, 32, 50]",0.057,54,32,6
6527,0,2,"[56, 32, 50]",0.057,54,56,37
6527,0,2,"[56, 32, 50]",0.057,54,50,10
6528,0,2,"[11, 97, 5]",0.171,84,11,22
6528,0,2,"[11, 97, 5]",0.171,84,5,34
6528,0,2,"[11, 97, 5]",0.171,84,97,30
6529,0,2,"[62, 51, 5, 71, 37, 66, 1, 63]",0.115,3,5,61
6529,0,2,"[62, 51, 5, 71, 37, 66, 1, 63]",0.115,3,37,9
6529,0,2,"[62, 51, 5, 71, 37, 66, 1, 63]",0.115,3,71,26
6529,0,2,"[62, 51, 5, 71, 37, 66, 1, 63]",0.115,3,66,57
6529,0,2,"[62, 51, 5, 71, 37, 66, 1, 63]",0.115,3,62,35
6530,1,1,"[19, 36, 71, 91, 50, 81, 20, 93, 22, 43]",0.218,11,19,56
6530,1,1,"[19, 36, 71, 91, 50, 81, 20, 93, 22, 43]",0.218,11,36,51
6530,1,1,"[19, 36, 71, 91, 50, 81, 20, 93, 22, 43]",0.218,11,22,90
6530,1,1,"[19, 36, 71, 91, 50, 81, 20, 93, 22, 43]",0.218,11,20,89
6530,1,1,"[19, 36, 71, 91, 50, 81, 20, 93, 22, 43]",0.218,11,71,43
6531,0,4,"[45, 95, 43, 31, 6]",0.087,94,6,73
6531,0,4,"[45, 95, 43, 31, 6]",0.087,94,31,61
6531,0,4,"[45, 95, 43, 31, 6]",0.087,94,95,46
6531,0,4,"[45, 95, 43, 31, 6]",0.087,94,45,29
6531,0,4,"[45, 95, 43, 31, 6]",0.087,94,43,25
6532,0,1,"[2, 45]",0.499,27,2,0
6532,0,1,"[2, 45]",0.499,27,45,30
6533,1,1,"[6, 5, 56]",0.072,87,6,30
6533,1,1,"[6, 5, 56]",0.072,87,56,93
6533,1,1,"[6, 5, 56]",0.072,87,5,11
6534,1,1,"[50, 91, 49, 24]",0.467,65,49,23
6534,1,1,"[50, 91, 49, 24]",0.467,65,24,13
6534,1,1,"[50, 91, 49, 24]",0.467,65,91,6
6534,1,1,"[50, 91, 49, 24]",0.467,65,50,44
6535,0,3,"[29, 5, 44, 12, 9, 8]",0.447,77,44,15
6535,0,3,"[29, 5, 44, 12, 9, 8]",0.447,77,5,67
6535,0,3,"[29, 5, 44, 12, 9, 8]",0.447,77,12,53
6535,0,3,"[29, 5, 44, 12, 9, 8]",0.447,77,8,28
6535,0,3,"[29, 5, 44, 12, 9, 8]",0.447,77,9,59
6536,0,3,"[60, 17, 10]",0.322,60,17,61
6536,0,3,"[60, 17, 10]",0.322,60,60,9
6536,0,3,"[60, 17, 10]",0.322,60,10,41
6537,0,4,"[99, 59, 23, 91, 97, 81]",0.188,42,23,66
6537,0,4,"[99, 59, 23, 91, 97, 81]",0.188,42,97,42
6537,0,4,"[99, 59, 23, 91, 97, 81]",0.188,42,59,50
6537,0,4,"[99, 59, 23, 91, 97, 81]",0.188,42,81,45
6537,0,4,"[99, 59, 23, 91, 97, 81]",0.188,42,91,57
6538,0,3,"[32, 87, 72, 67, 78]",0.468,88,32,99
6538,0,3,"[32, 87, 72, 67, 78]",0.468,88,78,54
6538,0,3,"[32, 87, 72, 67, 78]",0.468,88,87,40
6538,0,3,"[32, 87, 72, 67, 78]",0.468,88,72,79
6538,0,3,"[32, 87, 72, 67, 78]",0.468,88,67,83
6539,1,0,[57],0.028,41,57,98
6540,1,3,"[49, 44, 5, 25, 81]",0.138,28,81,93
6540,1,3,"[49, 44, 5, 25, 81]",0.138,28,44,64
6540,1,3,"[49, 44, 5, 25, 81]",0.138,28,25,64
6540,1,3,"[49, 44, 5, 25, 81]",0.138,28,5,32
6540,1,3,"[49, 44, 5, 25, 81]",0.138,28,49,93
6541,0,4,"[10, 6, 30, 92, 5, 47, 77]",0.165,17,5,27
6541,0,4,"[10, 6, 30, 92, 5, 47, 77]",0.165,17,30,42
6541,0,4,"[10, 6, 30, 92, 5, 47, 77]",0.165,17,77,85
6541,0,4,"[10, 6, 30, 92, 5, 47, 77]",0.165,17,6,39
6541,0,4,"[10, 6, 30, 92, 5, 47, 77]",0.165,17,47,9
6542,1,4,"[66, 27]",0.021,90,66,90
6542,1,4,"[66, 27]",0.021,90,27,40
6543,0,0,"[35, 17, 14, 50, 41, 69, 81, 1, 85]",0.297,38,35,65
6543,0,0,"[35, 17, 14, 50, 41, 69, 81, 1, 85]",0.297,38,69,82
6543,0,0,"[35, 17, 14, 50, 41, 69, 81, 1, 85]",0.297,38,17,53
6543,0,0,"[35, 17, 14, 50, 41, 69, 81, 1, 85]",0.297,38,1,53
6543,0,0,"[35, 17, 14, 50, 41, 69, 81, 1, 85]",0.297,38,81,39
6544,0,2,"[11, 39, 94]",0.088,10,39,63
6544,0,2,"[11, 39, 94]",0.088,10,11,7
6544,0,2,"[11, 39, 94]",0.088,10,94,18
6545,0,0,"[55, 9, 3, 19, 15, 30, 57, 38]",0.145,62,38,74
6545,0,0,"[55, 9, 3, 19, 15, 30, 57, 38]",0.145,62,15,57
6545,0,0,"[55, 9, 3, 19, 15, 30, 57, 38]",0.145,62,19,80
6545,0,0,"[55, 9, 3, 19, 15, 30, 57, 38]",0.145,62,3,65
6545,0,0,"[55, 9, 3, 19, 15, 30, 57, 38]",0.145,62,55,20
6546,0,1,"[17, 2, 15, 27, 56, 57, 3, 16]",0.301,77,3,32
6546,0,1,"[17, 2, 15, 27, 56, 57, 3, 16]",0.301,77,56,76
6546,0,1,"[17, 2, 15, 27, 56, 57, 3, 16]",0.301,77,27,10
6546,0,1,"[17, 2, 15, 27, 56, 57, 3, 16]",0.301,77,17,33
6546,0,1,"[17, 2, 15, 27, 56, 57, 3, 16]",0.301,77,16,10
6547,1,2,"[28, 80, 24, 89]",0.312,78,89,11
6547,1,2,"[28, 80, 24, 89]",0.312,78,28,82
6547,1,2,"[28, 80, 24, 89]",0.312,78,24,29
6547,1,2,"[28, 80, 24, 89]",0.312,78,80,2
6548,1,0,"[95, 13, 47, 98, 48]",0.217,87,98,92
6548,1,0,"[95, 13, 47, 98, 48]",0.217,87,47,77
6548,1,0,"[95, 13, 47, 98, 48]",0.217,87,13,78
6548,1,0,"[95, 13, 47, 98, 48]",0.217,87,95,36
6548,1,0,"[95, 13, 47, 98, 48]",0.217,87,48,38
6549,0,4,"[86, 25, 37, 15]",0.321,37,86,63
6549,0,4,"[86, 25, 37, 15]",0.321,37,15,59
6549,0,4,"[86, 25, 37, 15]",0.321,37,25,13
6549,0,4,"[86, 25, 37, 15]",0.321,37,37,18
6550,1,0,"[78, 19, 23, 29, 61, 89, 71, 94]",0.264,1,29,86
6550,1,0,"[78, 19, 23, 29, 61, 89, 71, 94]",0.264,1,78,46
6550,1,0,"[78, 19, 23, 29, 61, 89, 71, 94]",0.264,1,61,67
6550,1,0,"[78, 19, 23, 29, 61, 89, 71, 94]",0.264,1,23,95
6550,1,0,"[78, 19, 23, 29, 61, 89, 71, 94]",0.264,1,94,77
6551,0,2,"[44, 68, 19, 50, 64, 42, 79]",0.496,54,79,15
6551,0,2,"[44, 68, 19, 50, 64, 42, 79]",0.496,54,64,55
6551,0,2,"[44, 68, 19, 50, 64, 42, 79]",0.496,54,50,67
6551,0,2,"[44, 68, 19, 50, 64, 42, 79]",0.496,54,42,63
6551,0,2,"[44, 68, 19, 50, 64, 42, 79]",0.496,54,44,58
6552,1,3,"[5, 76, 85, 78]",0.137,88,5,14
6552,1,3,"[5, 76, 85, 78]",0.137,88,78,68
6552,1,3,"[5, 76, 85, 78]",0.137,88,76,1
6552,1,3,"[5, 76, 85, 78]",0.137,88,85,10
6553,1,4,"[67, 41, 36, 97, 15, 98, 29]",0.493,25,67,74
6553,1,4,"[67, 41, 36, 97, 15, 98, 29]",0.493,25,98,69
6553,1,4,"[67, 41, 36, 97, 15, 98, 29]",0.493,25,15,19
6553,1,4,"[67, 41, 36, 97, 15, 98, 29]",0.493,25,36,0
6553,1,4,"[67, 41, 36, 97, 15, 98, 29]",0.493,25,41,53
6554,0,1,"[58, 80, 39, 36]",0.426,73,58,43
6554,0,1,"[58, 80, 39, 36]",0.426,73,80,8
6554,0,1,"[58, 80, 39, 36]",0.426,73,36,18
6554,0,1,"[58, 80, 39, 36]",0.426,73,39,68
6555,0,2,"[99, 31, 88, 42, 27, 32, 57, 63]",0.455,90,57,10
6555,0,2,"[99, 31, 88, 42, 27, 32, 57, 63]",0.455,90,42,77
6555,0,2,"[99, 31, 88, 42, 27, 32, 57, 63]",0.455,90,63,15
6555,0,2,"[99, 31, 88, 42, 27, 32, 57, 63]",0.455,90,31,78
6555,0,2,"[99, 31, 88, 42, 27, 32, 57, 63]",0.455,90,88,17
6556,0,4,"[27, 52, 22, 69, 71, 47]",0.375,94,22,94
6556,0,4,"[27, 52, 22, 69, 71, 47]",0.375,94,47,42
6556,0,4,"[27, 52, 22, 69, 71, 47]",0.375,94,27,83
6556,0,4,"[27, 52, 22, 69, 71, 47]",0.375,94,71,95
6556,0,4,"[27, 52, 22, 69, 71, 47]",0.375,94,52,96
6557,0,3,"[15, 58, 53, 33, 48, 47, 74, 90, 32]",0.439,28,47,79
6557,0,3,"[15, 58, 53, 33, 48, 47, 74, 90, 32]",0.439,28,33,3
6557,0,3,"[15, 58, 53, 33, 48, 47, 74, 90, 32]",0.439,28,15,78
6557,0,3,"[15, 58, 53, 33, 48, 47, 74, 90, 32]",0.439,28,53,35
6557,0,3,"[15, 58, 53, 33, 48, 47, 74, 90, 32]",0.439,28,74,37
6558,1,3,"[87, 75, 72]",0.48,90,87,46
6558,1,3,"[87, 75, 72]",0.48,90,75,57
6558,1,3,"[87, 75, 72]",0.48,90,72,17
6559,1,3,"[51, 68]",0.272,43,51,71
6559,1,3,"[51, 68]",0.272,43,68,36
6560,0,0,"[77, 98, 57, 86, 5, 15]",0.188,23,98,90
6560,0,0,"[77, 98, 57, 86, 5, 15]",0.188,23,77,1
6560,0,0,"[77, 98, 57, 86, 5, 15]",0.188,23,86,12
6560,0,0,"[77, 98, 57, 86, 5, 15]",0.188,23,5,20
6560,0,0,"[77, 98, 57, 86, 5, 15]",0.188,23,15,12
6561,1,2,"[45, 52, 84, 17, 68, 38, 56, 98]",0.289,17,38,13
6561,1,2,"[45, 52, 84, 17, 68, 38, 56, 98]",0.289,17,45,59
6561,1,2,"[45, 52, 84, 17, 68, 38, 56, 98]",0.289,17,84,95
6561,1,2,"[45, 52, 84, 17, 68, 38, 56, 98]",0.289,17,68,43
6561,1,2,"[45, 52, 84, 17, 68, 38, 56, 98]",0.289,17,52,25
6562,1,4,"[57, 64]",0.05,13,64,39
6562,1,4,"[57, 64]",0.05,13,57,6
6563,1,3,[21],0.308,55,21,55
6564,0,0,"[13, 19, 18, 1, 5, 86, 21, 3, 48]",0.342,74,48,3
6564,0,0,"[13, 19, 18, 1, 5, 86, 21, 3, 48]",0.342,74,13,42
6564,0,0,"[13, 19, 18, 1, 5, 86, 21, 3, 48]",0.342,74,19,98
6564,0,0,"[13, 19, 18, 1, 5, 86, 21, 3, 48]",0.342,74,21,56
6564,0,0,"[13, 19, 18, 1, 5, 86, 21, 3, 48]",0.342,74,5,75
6565,1,1,"[6, 15, 85, 11]",0.12,14,85,18
6565,1,1,"[6, 15, 85, 11]",0.12,14,15,0
6565,1,1,"[6, 15, 85, 11]",0.12,14,6,36
6565,1,1,"[6, 15, 85, 11]",0.12,14,11,41
6566,1,1,"[92, 36, 93, 10, 79, 64, 77, 74, 6]",0.101,17,64,49
6566,1,1,"[92, 36, 93, 10, 79, 64, 77, 74, 6]",0.101,17,10,67
6566,1,1,"[92, 36, 93, 10, 79, 64, 77, 74, 6]",0.101,17,92,97
6566,1,1,"[92, 36, 93, 10, 79, 64, 77, 74, 6]",0.101,17,79,93
6566,1,1,"[92, 36, 93, 10, 79, 64, 77, 74, 6]",0.101,17,36,50
6567,0,1,"[80, 38, 60, 64, 66, 9]",0.056,96,9,7
6567,0,1,"[80, 38, 60, 64, 66, 9]",0.056,96,64,24
6567,0,1,"[80, 38, 60, 64, 66, 9]",0.056,96,80,3
6567,0,1,"[80, 38, 60, 64, 66, 9]",0.056,96,66,52
6567,0,1,"[80, 38, 60, 64, 66, 9]",0.056,96,60,51
6568,0,4,"[4, 32, 48, 6, 82, 91, 34]",0.259,53,32,14
6568,0,4,"[4, 32, 48, 6, 82, 91, 34]",0.259,53,82,34
6568,0,4,"[4, 32, 48, 6, 82, 91, 34]",0.259,53,48,5
6568,0,4,"[4, 32, 48, 6, 82, 91, 34]",0.259,53,91,18
6568,0,4,"[4, 32, 48, 6, 82, 91, 34]",0.259,53,6,89
6569,0,0,"[80, 17, 95, 92, 31, 97]",0.376,76,80,64
6569,0,0,"[80, 17, 95, 92, 31, 97]",0.376,76,31,55
6569,0,0,"[80, 17, 95, 92, 31, 97]",0.376,76,95,68
6569,0,0,"[80, 17, 95, 92, 31, 97]",0.376,76,92,42
6569,0,0,"[80, 17, 95, 92, 31, 97]",0.376,76,17,27
6570,0,3,"[90, 62, 16, 96, 48, 51]",0.341,70,90,5
6570,0,3,"[90, 62, 16, 96, 48, 51]",0.341,70,51,65
6570,0,3,"[90, 62, 16, 96, 48, 51]",0.341,70,16,82
6570,0,3,"[90, 62, 16, 96, 48, 51]",0.341,70,62,58
6570,0,3,"[90, 62, 16, 96, 48, 51]",0.341,70,48,75
6571,1,1,[71],0.45,91,71,63
6572,1,2,"[11, 28, 92, 17, 61, 63]",0.254,81,63,89
6572,1,2,"[11, 28, 92, 17, 61, 63]",0.254,81,17,10
6572,1,2,"[11, 28, 92, 17, 61, 63]",0.254,81,61,46
6572,1,2,"[11, 28, 92, 17, 61, 63]",0.254,81,11,8
6572,1,2,"[11, 28, 92, 17, 61, 63]",0.254,81,92,86
6573,1,2,"[17, 59, 92, 49, 11]",0.394,42,92,19
6573,1,2,"[17, 59, 92, 49, 11]",0.394,42,11,94
6573,1,2,"[17, 59, 92, 49, 11]",0.394,42,17,56
6573,1,2,"[17, 59, 92, 49, 11]",0.394,42,59,37
6573,1,2,"[17, 59, 92, 49, 11]",0.394,42,49,36
6574,0,0,"[61, 60]",0.051,1,60,10
6574,0,0,"[61, 60]",0.051,1,61,74
6575,1,2,"[95, 0, 12, 55]",0.14,44,55,79
6575,1,2,"[95, 0, 12, 55]",0.14,44,95,85
6575,1,2,"[95, 0, 12, 55]",0.14,44,0,45
6575,1,2,"[95, 0, 12, 55]",0.14,44,12,29
6576,0,0,"[81, 20, 89, 23, 88, 22, 43, 76, 67, 82]",0.183,26,82,94
6576,0,0,"[81, 20, 89, 23, 88, 22, 43, 76, 67, 82]",0.183,26,81,37
6576,0,0,"[81, 20, 89, 23, 88, 22, 43, 76, 67, 82]",0.183,26,89,88
6576,0,0,"[81, 20, 89, 23, 88, 22, 43, 76, 67, 82]",0.183,26,76,38
6576,0,0,"[81, 20, 89, 23, 88, 22, 43, 76, 67, 82]",0.183,26,43,63
6577,1,4,[2],0.258,36,2,91
6578,0,0,"[15, 24, 47, 94]",0.2,21,47,49
6578,0,0,"[15, 24, 47, 94]",0.2,21,24,25
6578,0,0,"[15, 24, 47, 94]",0.2,21,94,81
6578,0,0,"[15, 24, 47, 94]",0.2,21,15,89
6579,1,4,"[98, 46, 8, 58, 81, 4, 1, 97, 93, 62]",0.288,19,46,18
6579,1,4,"[98, 46, 8, 58, 81, 4, 1, 97, 93, 62]",0.288,19,93,43
6579,1,4,"[98, 46, 8, 58, 81, 4, 1, 97, 93, 62]",0.288,19,97,9
6579,1,4,"[98, 46, 8, 58, 81, 4, 1, 97, 93, 62]",0.288,19,1,32
6579,1,4,"[98, 46, 8, 58, 81, 4, 1, 97, 93, 62]",0.288,19,98,53
6580,0,2,[4],0.036,24,4,71
6581,1,0,[57],0.435,30,57,41
6582,1,4,"[48, 99, 51, 95, 65, 34, 72, 82]",0.398,59,51,67
6582,1,4,"[48, 99, 51, 95, 65, 34, 72, 82]",0.398,59,99,89
6582,1,4,"[48, 99, 51, 95, 65, 34, 72, 82]",0.398,59,82,88
6582,1,4,"[48, 99, 51, 95, 65, 34, 72, 82]",0.398,59,95,81
6582,1,4,"[48, 99, 51, 95, 65, 34, 72, 82]",0.398,59,72,67
6583,0,1,"[19, 49, 83, 98, 42, 30]",0.477,77,30,55
6583,0,1,"[19, 49, 83, 98, 42, 30]",0.477,77,98,46
6583,0,1,"[19, 49, 83, 98, 42, 30]",0.477,77,83,1
6583,0,1,"[19, 49, 83, 98, 42, 30]",0.477,77,49,44
6583,0,1,"[19, 49, 83, 98, 42, 30]",0.477,77,19,5
6584,1,2,"[43, 9, 31, 93, 92]",0.296,61,31,49
6584,1,2,"[43, 9, 31, 93, 92]",0.296,61,92,84
6584,1,2,"[43, 9, 31, 93, 92]",0.296,61,9,20
6584,1,2,"[43, 9, 31, 93, 92]",0.296,61,93,26
6584,1,2,"[43, 9, 31, 93, 92]",0.296,61,43,71
6585,0,1,"[67, 92, 54, 45, 0]",0.446,90,67,15
6585,0,1,"[67, 92, 54, 45, 0]",0.446,90,0,86
6585,0,1,"[67, 92, 54, 45, 0]",0.446,90,54,63
6585,0,1,"[67, 92, 54, 45, 0]",0.446,90,92,96
6585,0,1,"[67, 92, 54, 45, 0]",0.446,90,45,99
6586,1,3,"[83, 97, 52, 43, 89, 81, 7, 67, 38]",0.109,34,81,34
6586,1,3,"[83, 97, 52, 43, 89, 81, 7, 67, 38]",0.109,34,83,15
6586,1,3,"[83, 97, 52, 43, 89, 81, 7, 67, 38]",0.109,34,7,77
6586,1,3,"[83, 97, 52, 43, 89, 81, 7, 67, 38]",0.109,34,52,24
6586,1,3,"[83, 97, 52, 43, 89, 81, 7, 67, 38]",0.109,34,38,63
6587,1,1,"[18, 62, 58, 86, 33, 42, 35, 91, 72, 79]",0.249,98,72,27
6587,1,1,"[18, 62, 58, 86, 33, 42, 35, 91, 72, 79]",0.249,98,42,56
6587,1,1,"[18, 62, 58, 86, 33, 42, 35, 91, 72, 79]",0.249,98,62,64
6587,1,1,"[18, 62, 58, 86, 33, 42, 35, 91, 72, 79]",0.249,98,86,68
6587,1,1,"[18, 62, 58, 86, 33, 42, 35, 91, 72, 79]",0.249,98,33,46
6588,0,2,"[6, 55, 45, 21, 75, 44]",0.25,54,6,33
6588,0,2,"[6, 55, 45, 21, 75, 44]",0.25,54,75,32
6588,0,2,"[6, 55, 45, 21, 75, 44]",0.25,54,21,45
6588,0,2,"[6, 55, 45, 21, 75, 44]",0.25,54,44,3
6588,0,2,"[6, 55, 45, 21, 75, 44]",0.25,54,55,3
6589,0,3,"[58, 52, 60]",0.387,28,58,69
6589,0,3,"[58, 52, 60]",0.387,28,52,37
6589,0,3,"[58, 52, 60]",0.387,28,60,73
6590,1,4,[47],0.044,98,47,57
6591,1,2,"[87, 13, 48, 39, 75, 76, 28]",0.019,98,39,52
6591,1,2,"[87, 13, 48, 39, 75, 76, 28]",0.019,98,28,36
6591,1,2,"[87, 13, 48, 39, 75, 76, 28]",0.019,98,87,38
6591,1,2,"[87, 13, 48, 39, 75, 76, 28]",0.019,98,75,96
6591,1,2,"[87, 13, 48, 39, 75, 76, 28]",0.019,98,13,66
6592,1,2,"[45, 16, 55]",0.286,82,45,54
6592,1,2,"[45, 16, 55]",0.286,82,16,61
6592,1,2,"[45, 16, 55]",0.286,82,55,95
6593,0,4,"[12, 2]",0.059,45,12,96
6593,0,4,"[12, 2]",0.059,45,2,99
6594,1,1,"[60, 57, 17]",0.453,93,17,4
6594,1,1,"[60, 57, 17]",0.453,93,60,92
6594,1,1,"[60, 57, 17]",0.453,93,57,83
6595,0,3,"[66, 31, 37, 11, 56, 67, 40]",0.426,75,37,26
6595,0,3,"[66, 31, 37, 11, 56, 67, 40]",0.426,75,56,8
6595,0,3,"[66, 31, 37, 11, 56, 67, 40]",0.426,75,66,8
